1,1,0,43.2214432,-0.0519150,523.72,88.68,5.5,2.4,96065.0,61,-1969,711,20.78,19,34.20,8.25,5235
1,1,0,43.2214470,-0.0519006,523.22,87.87,6.0,2.4,96074.3,53,-2235,729,19.78,17,33.85,8.25,5236
1,1,0,43.2214432,-0.0518853,522.66,87.87,6.4,2.6,96074.3,86,-2040,644,19.01,17,33.85,8.25,5237
1,1,0,43.2214203,-0.0518414,520.56,87.87,5.8,2.8,96074.3,93,-2479,788,17.74,15,34.42,8.26,5240
1,1,0,43.2214165,-0.0518368,520.29,85.09,5.6,2.8,96106.4,93,-2479,788,17.74,16,33.85,8.25,5240
1,1,0,43.2214127,-0.0518327,520.02,85.09,5.1,2.8,96106.4,74,-2247,726,17.74,16,34.76,8.25,5241
1,1,0,43.2214127,-0.0518327,520.02,85.09,5.1,2.8,96106.4,74,-2247,726,17.74,16,34.42,8.25,5241
1,1,0,43.2214127,-0.0518291,519.73,85.09,4.8,2.8,96106.4,74,-2247,726,16.20,17,34.20,8.25,5242
1,1,0,43.2214050,-0.0518233,519.22,84.11,3.8,2.7,96117.7,82,-2227,670,15.91,17,33.85,8.25,5243
1,1,0,43.2213974,-0.0518198,518.68,84.11,2.9,2.7,96125.6,70,-2019,633,16.88,17,34.20,8.25,5244
1,1,0,43.2213936,-0.0518181,518.10,83.41,2.2,2.8,96125.6,50,-1927,677,17.52,17,34.20,8.25,5245
1,1,0,43.2213936,-0.0518179,517.51,82.40,1.5,2.8,96137.3,80,-2406,782,17.38,17,34.20,8.25,5246
1,1,0,43.2213936,-0.0518183,516.94,82.40,0.6,2.8,96137.3,104,-2618,847,17.93,17,33.85,8.25,5247
1,1,0,43.2213936,-0.0518180,516.43,81.48,0.4,2.7,96147.9,48,-2318,728,17.97,18,34.20,8.25,5248
1,1,0,43.2213936,-0.0518164,515.91,81.48,1.7,2.7,96157.3,40,-1926,613,18.35,18,34.20,8.25,5249
1,1,0,43.2213974,-0.0518122,515.32,80.66,3.1,2.8,96157.3,89,-2332,804,18.35,18,34.20,8.25,5250
1,1,0,43.2214012,-0.0518048,514.68,79.69,4.0,2.9,96168.5,81,-2596,830,17.57,18,34.20,8.25,5251
1,1,0,43.2214050,-0.0517947,514.06,79.69,4.6,3.0,96168.5,65,-2214,701,17.18,19,34.20,8.25,5252
