1,1,0,43.2214470,-0.0518172,577.04,122.86,0.4,-1.0,95704.1,153,-56,113,9,39.93,8.10,5148
1,1,0,43.2214508,-0.0518234,576.83,122.68,0.4,-1.0,95704.1,-108,141,17,8,39.93,8.09,5149
1,1,0,43.2214546,-0.0518316,575.76,121.87,0.6,-0.9,95713.4,-202,174,0,8,39.93,8.10,5150
1,1,0,43.2214699,-0.0518463,572.35,121.87,1.1,-0.6,95735.8,-643,817,-132,8,39.93,8.09,5151
1,1,0,43.2214737,-0.0518580,569.54,119.91,1.4,-0.3,95735.8,-2948,15728,7215,8,39.71,8.09,5152
1,1,0,43.2214775,-0.0518630,568.02,119.91,1.2,-0.2,95761.0,1164,2310,-889,8,39.71,8.08,5153
1,1,0,43.2214775,-0.0518536,567.11,117.72,0.8,-0.1,95761.0,225,1793,508,8,39.36,8.09,5154
1,1,0,43.2214775,-0.0518535,566.20,116.76,0.5,-0.0,95772.1,-1178,2214,-119,8,39.93,8.09,5155
1,1,0,43.2214737,-0.0518543,565.70,116.76,0.3,0.0,95781.0,734,2015,612,9,40.27,8.10,5156
1,1,0,43.2214737,-0.0518548,565.03,115.98,0.1,0.1,95781.0,-366,2548,-400,9,39.36,8.09,5157
1,1,0,43.2214737,-0.0518544,564.38,115.98,0.3,0.1,95790.8,-250,1708,940,9,39.71,8.09,5158
1,1,0,43.2214661,-0.0518475,563.61,115.12,0.9,0.2,95790.8,654,2094,101,9,39.71,8.09,5159
1,1,0,43.2214584,-0.0518449,563.03,114.14,1.2,0.2,95802.1,59,2275,115,9,39.36,8.09,5160
1,1,0,43.2214546,-0.0518449,562.35,114.14,1.4,0.3,95802.1,-82,2337,-266,9,39.71,8.08,5161
1,1,0,43.2214546,-0.0518457,561.73,113.42,1.5,0.3,95810.4,-542,1751,401,9,39.36,8.09,5162
1,1,0,43.2214508,-0.0518474,561.52,113.42,1.6,0.3,95821.0,282,2100,394,9,39.58,8.10,5163
1,1,0,43.2214508,-0.0518499,561.37,112.49,1.6,0.3,95821.0,-89,2360,308,9,39.58,8.10,5164
1,1,0,43.2214508,-0.0518531,561.19,111.48,1.5,0.3,95832.7,-230,2267,414,9,39.58,8.09,5165
1,1,0,43.2214508,-0.0518556,560.96,111.48,1.4,0.3,95832.7,-401,2429,-12,9,39.36,8.09,5166
1,1,0,43.2214508,-0.0518564,560.65,110.45,1.3,0.3,95844.4,-58,2551,164,9,39.36,8.08,5167
1,1,0,43.2214546,-0.0518603,560.28,110.45,1.0,0.4,95854.5,18,2274,294,9,39.71,8.09,5168
1,1,0,43.2214546,-0.0518574,559.81,109.58,1.2,0.4,95854.5,132,2144,506,9,39.71,8.09,5169
1,1,0,43.2214546,-0.0518529,559.38,109.58,1.4,0.4,95865.6,7,2184,421,10,39.93,8.10,5170
1,1,0,43.2214546,-0.0518441,558.79,108.61,1.8,0.5,95865.6,-294,2265,384,10,40.05,8.09,5171
1,1,0,43.2214546,-0.0518336,558.07,107.74,2.4,0.5,95875.6,-166,2414,491,9,39.58,8.10,5172
