0,0,0,0.0000000,0.0000000,-17.00,0.00,0.0,0.0,97089.6,124,-1974,583,0.00,0,17.15,8.40,7
0,0,0,0.0000000,0.0000000,-17.00,0.00,0.0,0.0,97090.2,67,-2004,567,0.00,0,17.50,8.40,12
0,0,0,0.0000000,0.0000000,-17.00,0.00,0.0,0.0,97089.8,73,-1969,564,0.00,0,18.20,8.39,17
0,0,0,0.0000000,0.0000000,-17.00,0.00,0.0,0.0,97089.2,75,-1992,563,0.00,0,18.54,8.40,22
0,0,0,0.0000000,0.0000000,-17.00,0.00,0.0,0.0,97089.5,141,-1258,409,0.00,0,18.54,8.39,27
0,0,0,0.0000000,0.0000000,-17.00,0.00,0.0,0.0,97089.3,77,-1997,511,0.00,0,18.33,8.39,32
0,0,0,0.0000000,0.0000000,-17.00,0.00,0.0,0.0,97090.0,100,-1998,505,0.00,0,18.89,8.39,37
0,0,0,0.0000000,0.0000000,-17.00,0.00,0.0,0.0,97089.1,108,-2032,485,0.00,0,18.89,8.39,42
0,0,0,0.0000000,0.0000000,-17.00,0.00,0.0,0.0,97089.3,98,-2029,574,0.00,0,18.68,8.38,47
0,0,0,0.0000000,0.0000000,-17.00,0.00,0.0,0.0,97089.2,75,-2087,555,0.00,0,19.24,8.39,52
0,0,0,0.0000000,0.0000000,-17.00,0.00,0.0,0.0,97089.0,-128,-2015,324,0.00,0,19.58,8.38,57
0,0,0,0.0000000,0.0000000,-17.00,0.00,0.0,0.0,97089.5,78,-2015,546,0.00,0,19.37,8.38,62
0,0,0,0.0000000,0.0000000,-17.00,0.00,0.0,0.0,97088.9,70,-2023,541,0.00,0,19.72,8.38,67
0,0,0,0.0000000,0.0000000,-17.00,0.00,0.0,0.0,97088.2,89,-2018,524,0.00,0,19.93,8.39,72
0,0,0,0.0000000,0.0000000,-17.00,0.00,0.0,0.0,97087.5,102,-2019,537,0.00,0,20.28,8.38,77
0,0,0,0.0000000,0.0000000,-17.00,0.00,0.0,0.0,97089.0,89,-2018,541,0.00,0,19.72,8.38,82
0,0,0,0.0000000,0.0000000,-17.00,0.00,0.0,0.0,97089.4,54,-1915,504,0.00,0,19.86,8.37,87
0,0,0,0.0000000,0.0000000,-17.00,0.00,0.0,0.0,97089.3,103,-2046,541,0.00,0,20.07,8.37,92
0,0,0,0.0000000,0.0000000,-17.00,0.00,0.0,0.0,97090.1,85,-2032,531,0.00,0,20.41,8.38,97
0,0,0,0.0000000,0.0000000,-17.00,0.00,0.0,0.0,97090.0,93,-2001,523,0.00,0,20.76,8.38,102
0,0,0,0.0000000,0.0000000,-17.00,0.00,0.0,0.0,97090.1,79,-2012,539,0.00,0,20.07,8.37,107
0,0,0,0.0000000,0.0000000,-17.00,0.00,0.0,0.0,97089.8,112,-2014,519,0.00,0,20.41,8.37,112
0,0,0,0.0000000,0.0000000,-17.00,0.00,0.0,0.0,97089.7,82,-2017,534,0.00,0,20.76,8.37,117
0,0,0,0.0000000,0.0000000,-17.00,0.00,0.0,0.0,97089.8,60,-2029,549,0.00,0,20.76,8.37,122
0,0,0,0.0000000,0.0000000,-17.00,0.00,0.0,0.0,97089.7,103,-1987,539,0.00,0,20.76,8.38,127
0,0,0,0.0000000,0.0000000,-17.00,0.00,0.0,0.0,97090.0,80,-2004,538,0.00,0,21.11,8.38,132
0,0,0,0.0000000,0.0000000,-17.00,0.00,0.0,0.0,97090.0,83,-2010,522,0.00,0,21.11,8.37,137
0,0,0,0.0000000,0.0000000,-17.00,0.00,0.0,0.0,97090.2,112,-2097,567,0.00,0,20.90,8.37,142
0,0,0,0.0000000,0.0000000,-17.00,0.00,0.0,0.0,97089.8,73,-2019,532,0.00,0,20.97,8.37,147
0,0,0,0.0000000,0.0000000,-17.00,0.00,0.0,0.0,97089.9,88,-2017,545,0.00,0,21.67,8.38,152
0,0,0,0.0000000,0.0000000,-17.00,0.00,0.0,0.0,97090.0,91,-2009,532,0.00,0,21.46,8.37,157
0,0,0,0.0000000,0.0000000,-17.00,0.00,0.0,0.0,97090.2,84,-2014,538,0.00,0,20.90,8.37,162
0,0,0,0.0000000,0.0000000,-17.00,0.00,0.0,0.0,97090.1,273,-1846,696,0.00,0,21.46,8.37,167
0,0,0,0.0000000,0.0000000,-17.00,0.00,0.0,0.0,97089.7,18,-2013,678,0.00,0,21.80,8.37,172
0,0,0,0.0000000,0.0000000,-17.00,0.00,0.0,0.0,97088.2,35,-1793,472,0.00,0,21.80,8.37,177
0,0,0,0.0000000,0.0000000,-17.00,0.00,0.0,0.0,97089.5,65,-2030,448,0.00,0,21.80,8.37,182
0,0,0,0.0000000,0.0000000,-17.00,0.00,0.0,0.0,97090.1,57,-2042,466,0.00,0,22.01,8.37,187
0,0,0,0.0000000,0.0000000,-17.00,0.00,0.0,0.0,97089.7,58,-2027,478,0.00,0,21.80,8.37,192
0,0,0,0.0000000,0.0000000,-17.00,0.00,0.0,0.0,97089.8,92,-1996,492,0.00,0,22.15,8.37,197
0,0,0,0.0000000,0.0000000,-17.00,0.00,0.0,0.0,97089.9,63,-2038,481,0.00,0,22.01,8.38,202
0,0,0,0.0000000,0.0000000,-17.00,0.00,0.0,0.0,97089.9,71,-2039,477,0.00,0,22.15,8.36,207
0,0,0,0.0000000,0.0000000,-17.00,0.00,0.0,0.0,97089.8,57,-2037,454,0.00,0,22.15,8.36,212
0,0,0,42.8038025,27.8956165,9793.25,0.00,0.0,0.0,97089.9,54,-2030,477,0.00,0,22.36,8.37,217
0,0,0,42.7445908,27.7450657,9771.19,0.00,0.0,0.0,97090.1,56,-2037,460,0.00,0,22.50,8.37,222
0,0,0,42.8812981,28.1024456,9822.14,0.00,0.0,0.0,97090.3,56,-2005,466,0.00,0,22.71,8.37,227
0,0,0,42.9299889,28.2315578,9840.30,0.00,0.0,0.0,97090.5,59,-2018,536,0.00,0,22.50,8.37,232
0,0,0,42.8268547,27.9656258,9801.84,0.00,0.0,0.0,97090.2,83,-2021,506,0.00,0,22.50,8.37,237
0,0,0,42.7356720,27.7336521,9767.86,0.00,0.0,0.0,97090.5,61,-2016,542,0.00,0,22.84,8.37,242
0,0,0,42.7359505,27.7372742,9767.97,0.00,0.0,0.0,97090.6,64,-2021,518,0.00,0,23.05,8.37,247
0,0,0,42.6878929,27.6177273,9750.06,0.00,0.0,0.0,97090.3,70,-2027,521,0.00,0,22.84,8.37,252
0,0,0,42.6968613,27.6436119,9753.40,0.00,0.0,0.0,97090.8,53,-2010,504,0.00,0,22.63,8.36,257
0,0,0,42.7578201,27.8017254,9776.12,0.00,0.0,0.0,97090.9,58,-2019,513,0.00,0,22.63,8.36,262
0,0,0,42.8208160,27.9654121,9799.59,0.00,0.0,0.0,97090.4,70,-2027,518,0.00,0,22.63,8.36,267
0,0,0,42.8212318,27.9690533,9799.75,0.00,0.0,0.0,97090.7,68,-2014,520,0.00,0,22.84,8.36,272
0,0,0,42.7587547,27.8126106,9776.46,0.00,0.0,0.0,97090.6,64,-2015,510,0.00,0,22.98,8.35,277
0,0,0,42.5282974,27.2371998,9690.64,0.00,0.0,0.0,97090.5,65,-2020,519,0.00,0,23.19,8.37,282
0,0,0,42.8224716,27.9799767,9800.21,0.00,0.0,0.0,97090.8,74,-2024,525,0.00,0,23.32,8.35,287
0,0,0,42.7596855,27.8234978,9776.81,0.00,0.0,0.0,97090.8,69,-2020,505,0.00,0,23.54,8.36,292
0,0,0,42.6896973,27.6506233,9750.74,0.00,0.0,0.0,97090.9,61,-2027,544,0.00,0,23.19,8.36,297
0,0,0,42.6390190,27.5268345,9731.86,0.00,0.0,0.0,97090.9,67,-2025,507,0.00,0,23.32,8.36,302
0,0,0,42.6391335,27.5304413,9731.90,0.00,0.0,0.0,97091.1,66,-2022,516,0.00,0,22.98,8.36,307
0,0,0,42.5921555,27.4172649,9714.41,0.00,0.0,0.0,97090.6,70,-2015,513,0.00,0,23.54,8.36,312
0,0,0,42.6993980,27.6870136,9754.35,0.00,0.0,0.0,97090.7,66,-2021,528,0.00,0,23.32,8.35,317
0,0,0,42.6468925,27.5596504,9734.79,0.00,0.0,0.0,97091.1,62,-2025,521,0.00,0,23.54,8.36,322
0,0,0,42.6998138,27.6942501,9754.50,0.00,0.0,0.0,97090.9,63,-2009,508,0.00,0,23.88,8.36,327
0,0,0,42.6550941,27.5865345,9737.85,0.00,0.0,0.0,97090.5,48,-1884,480,0.00,0,23.67,8.35,332
0,0,0,42.6051979,27.4668446,9719.27,0.00,0.0,0.0,97090.4,52,-2016,512,0.00,0,23.88,8.36,337
0,0,0,42.6639137,27.6148376,9741.13,0.00,0.0,0.0,97090.4,103,-2041,537,0.00,0,24.44,8.37,342
0,0,0,42.4805527,27.1697655,9672.87,0.00,0.0,0.0,97090.6,139,-2109,501,0.00,0,23.88,8.36,347
0,0,0,42.7008438,27.7123394,9754.89,0.00,0.0,0.0,97090.5,78,-2005,498,0.00,0,23.88,8.36,352
